datetime,PM2.5
2022-03-25 09:00:00,11.79
2022-03-25 10:00:00,12.68
2022-03-25 11:00:00,16.71
2022-03-25 12:00:00,25.92
2022-03-25 13:00:00,17.51
2022-03-25 14:00:00,17.21
2022-03-25 15:00:00,17.72
2022-03-25 16:00:00,21.79
2022-03-25 17:00:00,18.04
2022-03-25 18:00:00,13.03
2022-03-25 19:00:00,22.61
2022-03-25 20:00:00,25.69
2022-03-25 21:00:00,32.42
2022-03-25 22:00:00,27.74
2022-03-25 23:00:00,20.93
2022-03-26 00:00:00,15.13
2022-03-26 01:00:00,25.64
2022-03-26 02:00:00,34.67
2022-03-26 03:00:00,78.16
2022-03-26 04:00:00,61.58
2022-03-26 05:00:00,69.04
2022-03-26 06:00:00,56.95
2022-03-26 07:00:00,24.89
2022-03-26 08:00:00,18.43
2022-03-26 09:00:00,12.96
2022-03-26 10:00:00,12.3
2022-03-26 11:00:00,11.4
2022-03-26 12:00:00,9.38
2022-03-26 13:00:00,12.04
2022-03-26 14:00:00,16.14
2022-03-26 15:00:00,17.63
2022-03-26 16:00:00,19.39
2022-03-26 17:00:00,17.19
2022-03-26 18:00:00,16.78
2022-03-26 19:00:00,14.28
2022-03-26 20:00:00,21.01
2022-03-26 21:00:00,14.81
2022-03-26 22:00:00,23.81
2022-03-26 23:00:00,20.05
2022-03-27 00:00:00,6.72
2022-03-27 01:00:00,14.0
2022-03-27 02:00:00,15.92
2022-03-27 03:00:00,15.89
2022-03-27 04:00:00,22.27
2022-03-27 05:00:00,29.0
2022-03-27 06:00:00,23.89
2022-03-27 07:00:00,18.14
2022-03-27 08:00:00,10.39
2022-03-27 09:00:00,9.7
2022-03-27 10:00:00,9.68
2022-03-27 11:00:00,9.39
2022-03-27 12:00:00,9.61
2022-03-27 13:00:00,8.52
2022-03-27 14:00:00,10.61
2022-03-27 15:00:00,13.08
2022-03-27 16:00:00,20.37
2022-03-27 17:00:00,28.62
2022-03-27 18:00:00,37.28
2022-03-27 19:00:00,31.44
2022-03-27 20:00:00,22.31
2022-03-27 21:00:00,15.95
2022-03-27 22:00:00,16.76
2022-03-27 23:00:00,10.82
2022-03-28 00:00:00,11.7
2022-03-28 01:00:00,12.51
2022-03-28 02:00:00,20.67
2022-03-28 03:00:00,34.53
2022-03-28 04:00:00,33.05
2022-03-28 05:00:00,34.89
2022-03-28 06:00:00,28.72
2022-03-28 07:00:00,24.75
2022-03-28 08:00:00,25.43
2022-03-28 09:00:00,22.51
2022-03-28 10:00:00,15.32
2022-03-28 11:00:00,9.9
2022-03-28 12:00:00,19.05
2022-03-28 13:00:00,24.81
2022-03-28 14:00:00,22.16
2022-03-28 15:00:00,19.65
2022-03-28 16:00:00,22.48
2022-03-28 17:00:00,23.93
2022-03-28 18:00:00,28.22
2022-03-28 19:00:00,24.84
2022-03-28 20:00:00,26.35
2022-03-28 21:00:00,28.49
2022-03-28 22:00:00,35.6
2022-03-28 23:00:00,36.27
2022-03-29 00:00:00,39.8
2022-03-29 01:00:00,35.91
2022-03-29 02:00:00,34.06
2022-03-29 03:00:00,47.12
2022-03-29 04:00:00,49.58
2022-03-29 05:00:00,57.56
2022-03-29 06:00:00,56.68
2022-03-29 07:00:00,45.44
2022-03-29 08:00:00,59.92
2022-03-29 09:00:00,49.13
2022-03-29 10:00:00,42.28
2022-03-29 11:00:00,34.59
2022-03-29 12:00:00,31.81
2022-03-29 13:00:00,27.66
2022-03-29 14:00:00,25.09
2022-03-29 15:00:00,29.53
2022-03-29 16:00:00,35.58
2022-03-29 17:00:00,32.81
2022-03-29 18:00:00,34.97
2022-03-29 19:00:00,57.17
2022-03-29 20:00:00,15.99
2022-03-29 21:00:00,10.93
2022-03-29 22:00:00,13.07
2022-03-29 23:00:00,
2022-03-30 00:00:00,
2022-03-30 01:00:00,
2022-03-30 02:00:00,
2022-03-30 03:00:00,27.03
2022-03-30 04:00:00,
2022-03-30 05:00:00,44.17
2022-03-30 06:00:00,42.53
2022-03-30 07:00:00,31.29
2022-03-30 08:00:00,30.15
2022-03-30 09:00:00,22.92
2022-03-30 10:00:00,22.15
2022-03-30 11:00:00,20.01
2022-03-30 12:00:00,17.77
2022-03-30 13:00:00,15.58
2022-03-30 14:00:00,16.62
2022-03-30 15:00:00,16.03
2022-03-30 16:00:00,24.43
2022-03-30 17:00:00,29.07
2022-03-30 18:00:00,28.24
2022-03-30 19:00:00,26.63
2022-03-30 20:00:00,32.98
2022-03-30 21:00:00,15.01
2022-03-30 22:00:00,8.26
2022-03-30 23:00:00,10.89
2022-03-31 00:00:00,13.17
2022-03-31 01:00:00,14.56
2022-03-31 02:00:00,21.14
2022-03-31 03:00:00,25.13
2022-03-31 04:00:00,34.76
2022-03-31 05:00:00,34.71
2022-03-31 06:00:00,27.0
2022-03-31 07:00:00,15.71
2022-03-31 08:00:00,12.88
2022-03-31 09:00:00,12.31
2022-03-31 10:00:00,12.86
2022-03-31 11:00:00,13.57
2022-03-31 12:00:00,14.18
2022-03-31 13:00:00,14.9
2022-03-31 14:00:00,19.34
2022-03-31 15:00:00,20.19
2022-03-31 16:00:00,28.65
2022-03-31 17:00:00,37.84
2022-03-31 18:00:00,33.7
2022-03-31 19:00:00,35.2
2022-03-31 20:00:00,33.42
2022-03-31 21:00:00,28.09
2022-03-31 22:00:00,21.96
2022-03-31 23:00:00,21.09
2022-04-03 09:00:00,10.97
2022-04-03 10:00:00,13.05
2022-04-03 11:00:00,17.41
2022-04-03 12:00:00,17.51
2022-04-03 13:00:00,16.86
2022-04-03 14:00:00,14.32
2022-04-03 15:00:00,18.35
2022-04-03 16:00:00,26.79
2022-04-03 17:00:00,31.07
2022-04-03 18:00:00,35.26
2022-04-03 19:00:00,32.28
2022-04-03 20:00:00,28.08
2022-04-03 21:00:00,29.62
2022-04-03 22:00:00,40.59
2022-04-03 23:00:00,33.8
2022-04-04 00:00:00,22.41
2022-04-04 01:00:00,20.35
2022-04-04 02:00:00,20.86
2022-04-04 03:00:00,23.65
2022-04-04 04:00:00,49.09
2022-04-04 05:00:00,56.27
2022-04-04 06:00:00,47.15
2022-04-04 07:00:00,32.89
2022-04-04 08:00:00,24.91
2022-04-04 09:00:00,26.67
2022-04-04 10:00:00,23.3
2022-04-04 11:00:00,21.61
2022-04-04 12:00:00,17.99
2022-04-04 13:00:00,15.4
2022-04-04 14:00:00,14.29
2022-04-04 15:00:00,18.92
2022-04-04 16:00:00,41.52
2022-04-04 17:00:00,41.93
2022-04-04 18:00:00,40.8
2022-04-04 19:00:00,35.1
2022-04-04 20:00:00,36.14
2022-04-04 21:00:00,31.29
2022-04-04 22:00:00,30.88
2022-04-04 23:00:00,28.83
2022-04-05 00:00:00,38.27
2022-04-05 01:00:00,40.35
2022-04-05 02:00:00,41.97
2022-04-05 03:00:00,34.0
2022-04-05 04:00:00,35.67
2022-04-05 05:00:00,40.51
2022-04-05 06:00:00,31.35
2022-04-05 07:00:00,33.56
2022-04-05 08:00:00,25.7
2022-04-05 09:00:00,23.16
2022-04-05 10:00:00,24.91
2022-04-05 11:00:00,20.16
2022-04-05 12:00:00,15.69
2022-04-05 13:00:00,14.93
2022-04-05 14:00:00,17.48
2022-04-05 15:00:00,18.11
2022-04-05 16:00:00,33.98
2022-04-05 17:00:00,48.52
2022-04-05 18:00:00,47.17
2022-04-05 19:00:00,45.11
2022-04-05 20:00:00,38.61
2022-04-05 21:00:00,37.88
2022-04-05 22:00:00,29.39
2022-04-05 23:00:00,21.47
2022-04-06 00:00:00,18.68
2022-04-06 01:00:00,27.03
2022-04-06 02:00:00,39.78
2022-04-06 03:00:00,44.03
2022-04-06 04:00:00,51.45
2022-04-06 05:00:00,34.64
2022-04-06 06:00:00,15.02
2022-04-06 07:00:00,12.67
2022-04-06 08:00:00,11.92
2022-04-06 09:00:00,12.69
2022-04-06 10:00:00,14.69
2022-04-06 11:00:00,11.1
2022-04-06 12:00:00,11.13
2022-04-06 13:00:00,12.31
2022-04-06 14:00:00,16.35
2022-04-06 15:00:00,22.91
2022-04-06 16:00:00,36.11
2022-04-06 17:00:00,32.79
2022-04-06 18:00:00,29.63
2022-04-06 19:00:00,27.98
2022-04-06 20:00:00,27.71
2022-04-06 21:00:00,25.02
2022-04-06 22:00:00,31.99
2022-04-06 23:00:00,30.64
2022-04-07 00:00:00,6.72
2022-04-07 01:00:00,11.6
2022-04-07 02:00:00,6.88
2022-04-07 03:00:00,17.66
2022-04-07 04:00:00,43.71
2022-04-07 05:00:00,54.17
2022-04-07 06:00:00,41.95
2022-04-07 07:00:00,23.64
2022-04-07 08:00:00,17.26
2022-04-07 09:00:00,15.79
2022-04-07 10:00:00,8.23
2022-04-07 11:00:00,12.59
2022-04-07 12:00:00,11.37
2022-04-07 13:00:00,11.43
2022-04-07 14:00:00,13.92
2022-04-07 15:00:00,25.1
2022-04-07 16:00:00,35.69
2022-04-07 17:00:00,37.31
2022-04-07 18:00:00,32.36
2022-04-07 19:00:00,31.5
2022-04-07 20:00:00,31.07
2022-04-07 21:00:00,24.73
2022-04-07 22:00:00,31.92
2022-04-07 23:00:00,43.06
2022-04-08 00:00:00,45.88
2022-04-08 01:00:00,40.5
2022-04-08 02:00:00,38.45
2022-04-08 03:00:00,41.71
2022-04-08 04:00:00,37.73
2022-04-08 05:00:00,43.05
2022-04-08 06:00:00,54.11
2022-04-08 07:00:00,50.42
2022-04-08 08:00:00,27.58
2022-04-08 09:00:00,16.45
2022-04-08 10:00:00,14.87
2022-04-08 11:00:00,19.05
2022-04-08 12:00:00,13.89
2022-04-08 13:00:00,11.76
2022-04-08 14:00:00,18.02
2022-04-08 15:00:00,24.91
2022-04-08 16:00:00,30.38
2022-04-08 17:00:00,33.38
2022-04-08 18:00:00,36.02
2022-04-08 19:00:00,36.21
2022-04-08 20:00:00,34.25
2022-04-08 21:00:00,26.8
2022-04-08 22:00:00,24.71
2022-04-08 23:00:00,27.37
2022-04-09 00:00:00,21.54
2022-04-09 01:00:00,23.51
2022-04-09 02:00:00,24.32
2022-04-09 03:00:00,46.73
2022-04-09 04:00:00,44.57
2022-04-09 05:00:00,59.58
2022-04-09 06:00:00,39.3
2022-04-09 13:00:00,23.33
2022-04-09 14:00:00,26.55
2022-04-09 15:00:00,25.93
2022-04-09 16:00:00,35.86
2022-04-09 17:00:00,35.18
2022-04-09 18:00:00,31.57
2022-04-09 19:00:00,30.59
2022-04-09 20:00:00,30.52
2022-04-09 21:00:00,35.25
2022-04-09 22:00:00,32.54
2022-04-09 23:00:00,25.44
2022-04-10 00:00:00,26.31
2022-04-10 01:00:00,25.42
2022-04-10 02:00:00,24.58
2022-04-10 03:00:00,39.65
2022-04-10 04:00:00,40.69
2022-04-10 05:00:00,39.15
2022-04-10 06:00:00,25.71
2022-04-10 07:00:00,18.8
2022-04-10 08:00:00,16.67
2022-04-10 09:00:00,13.22
2022-04-10 10:00:00,11.64
2022-04-10 11:00:00,11.31
2022-04-10 12:00:00,10.38
2022-04-10 13:00:00,11.56
2022-04-10 14:00:00,20.24
2022-04-10 15:00:00,31.74
2022-04-10 16:00:00,30.82
2022-04-10 17:00:00,30.38
2022-04-10 18:00:00,25.58
2022-04-10 19:00:00,25.23
2022-04-10 20:00:00,22.44
2022-04-10 21:00:00,31.4
2022-04-10 22:00:00,26.11
2022-04-10 23:00:00,21.4
2022-04-11 00:00:00,13.16
2022-04-11 01:00:00,14.46
2022-04-11 02:00:00,20.97
2022-04-11 03:00:00,17.64
2022-04-11 04:00:00,20.65
2022-04-11 05:00:00,25.47
2022-04-11 06:00:00,23.23
2022-04-11 07:00:00,16.03
2022-04-11 08:00:00,14.47
2022-04-11 09:00:00,11.93
2022-04-11 10:00:00,11.8
2022-04-11 11:00:00,11.37
2022-04-11 12:00:00,10.43
2022-04-11 13:00:00,11.83
2022-04-11 14:00:00,11.19
2022-04-11 15:00:00,14.07
2022-04-11 16:00:00,22.65
2022-04-11 17:00:00,22.51
2022-04-11 18:00:00,21.82
2022-04-11 19:00:00,17.47
2022-04-11 20:00:00,20.69
2022-04-11 21:00:00,22.53
2022-04-11 22:00:00,11.92
2022-04-11 23:00:00,10.67
2022-04-12 00:00:00,11.64
2022-04-12 01:00:00,13.06
2022-04-12 02:00:00,22.31
2022-04-12 03:00:00,32.49
2022-04-12 04:00:00,25.65
2022-04-12 05:00:00,25.8
2022-04-12 06:00:00,23.76
2022-04-12 07:00:00,28.5
2022-04-12 08:00:00,25.38
2022-04-12 09:00:00,24.24
2022-04-12 10:00:00,29.73
2022-04-12 11:00:00,31.86
2022-04-12 12:00:00,37.06
2022-04-12 13:00:00,41.45
2022-04-12 14:00:00,38.67
2022-04-12 15:00:00,26.7
2022-04-13 04:00:00,30.41
2022-04-13 05:00:00,22.62
2022-04-13 06:00:00,30.44
2022-04-13 07:00:00,47.6
2022-04-13 08:00:00,47.85
2022-04-13 09:00:00,41.74
2022-04-13 10:00:00,38.12
2022-04-13 11:00:00,25.28
2022-04-13 12:00:00,15.73
2022-04-13 13:00:00,14.01
2022-04-13 14:00:00,17.22
2022-04-13 15:00:00,24.74
2022-04-13 16:00:00,36.99
2022-04-13 17:00:00,55.81
2022-04-13 18:00:00,58.14
2022-04-13 19:00:00,55.51
2022-04-13 20:00:00,44.16
2022-04-13 21:00:00,38.96
2022-04-13 22:00:00,35.51
2022-04-13 23:00:00,40.09
2022-04-14 00:00:00,41.64
2022-04-14 01:00:00,34.64
2022-04-14 02:00:00,36.24
2022-04-14 03:00:00,49.42
2022-04-14 04:00:00,86.3
2022-04-14 05:00:00,37.99
2022-04-14 06:00:00,21.18
2022-04-14 07:00:00,17.43
2022-04-14 08:00:00,13.53
2022-04-14 09:00:00,12.24
2022-04-14 10:00:00,13.13
2022-04-14 11:00:00,7.46
2022-04-14 12:00:00,29.18
2022-04-14 13:00:00,23.36
2022-04-14 14:00:00,38.79
2022-04-14 15:00:00,35.26
2022-04-14 16:00:00,32.34
2022-04-14 17:00:00,42.87
2022-04-14 18:00:00,39.17
2022-04-14 19:00:00,25.74
2022-04-14 20:00:00,14.9
2022-04-14 21:00:00,7.63
2022-04-14 22:00:00,4.56
2022-04-14 23:00:00,5.58
2022-04-15 00:00:00,5.6
2022-04-15 01:00:00,3.42
2022-04-15 02:00:00,7.59
2022-04-15 03:00:00,16.47
2022-04-15 04:00:00,28.36
2022-04-15 05:00:00,25.91
2022-04-15 06:00:00,27.36
2022-04-15 07:00:00,27.79
2022-04-15 08:00:00,14.86
2022-04-15 09:00:00,8.76
2022-04-15 10:00:00,10.97
2022-04-15 11:00:00,9.26
2022-04-15 12:00:00,7.21
2022-04-15 13:00:00,7.62
2022-04-15 14:00:00,10.71
2022-04-15 15:00:00,15.47
2022-04-15 16:00:00,26.27
2022-04-15 17:00:00,38.1
2022-04-15 18:00:00,39.99
2022-04-15 19:00:00,37.24
2022-04-15 20:00:00,33.07
2022-04-15 21:00:00,31.9
2022-04-15 22:00:00,30.28
2022-04-15 23:00:00,8.22
2022-04-16 00:00:00,2.01
2022-04-16 01:00:00,3.01
2022-04-16 02:00:00,3.52
2022-04-16 03:00:00,7.29
2022-04-16 04:00:00,9.54
2022-04-16 05:00:00,11.92
2022-04-16 06:00:00,13.06
2022-04-16 07:00:00,17.8
2022-04-16 08:00:00,18.49
2022-04-16 09:00:00,24.6
2022-04-16 10:00:00,20.33
2022-04-16 11:00:00,10.65
2022-04-16 12:00:00,11.18
2022-04-16 13:00:00,9.88
2022-04-16 14:00:00,18.07
2022-04-16 15:00:00,22.97
2022-04-16 16:00:00,39.24
2022-04-16 17:00:00,46.05
2022-04-16 18:00:00,58.75
2022-04-16 19:00:00,70.59
2022-04-16 20:00:00,90.79
2022-04-16 21:00:00,103.33
2022-04-16 22:00:00,34.65
2022-04-16 23:00:00,19.65
2022-04-17 00:00:00,22.37
2022-04-17 01:00:00,16.43
2022-04-17 02:00:00,32.67
2022-04-17 03:00:00,46.62
2022-04-17 04:00:00,48.71
2022-04-17 05:00:00,57.59
2022-04-17 06:00:00,37.42
2022-04-17 07:00:00,25.19
2022-04-17 08:00:00,23.39
2022-04-17 09:00:00,13.82
2022-04-17 10:00:00,9.59
2022-04-17 11:00:00,8.69
2022-04-17 12:00:00,7.12
2022-04-17 13:00:00,7.37
2022-04-17 14:00:00,8.66
2022-04-17 15:00:00,9.95
2022-04-17 16:00:00,18.03
2022-04-17 17:00:00,28.3
2022-04-17 18:00:00,33.13
2022-04-17 19:00:00,25.42
2022-04-17 20:00:00,17.49
2022-04-17 21:00:00,15.9
2022-04-17 22:00:00,18.48
2022-04-17 23:00:00,10.34
2022-04-18 00:00:00,27.03
2022-04-18 01:00:00,29.45
2022-04-18 02:00:00,27.57
2022-04-18 03:00:00,29.23
2022-04-18 04:00:00,64.33
2022-04-18 05:00:00,58.1
2022-04-18 06:00:00,14.93
2022-04-18 07:00:00,6.68
2022-04-18 08:00:00,6.19
2022-04-18 09:00:00,7.64
2022-04-18 10:00:00,9.08
2022-04-18 11:00:00,9.12
2022-04-18 12:00:00,14.18
2022-04-18 13:00:00,14.53
2022-04-18 14:00:00,12.93
2022-04-18 15:00:00,12.6
2022-04-18 16:00:00,24.95
2022-04-18 17:00:00,33.6
2022-04-18 18:00:00,35.66
2022-04-18 19:00:00,32.4
2022-04-18 20:00:00,35.77
2022-04-18 21:00:00,38.55
2022-04-18 22:00:00,34.02
2022-04-18 23:00:00,22.42
2022-04-19 00:00:00,22.66
2022-04-19 01:00:00,30.91
2022-04-19 02:00:00,13.42
2022-04-19 03:00:00,19.5
2022-04-19 04:00:00,33.18
2022-04-19 05:00:00,32.69
2022-04-19 06:00:00,15.65
2022-04-19 07:00:00,14.75
2022-04-19 08:00:00,10.28
2022-04-19 09:00:00,8.53
2022-04-19 10:00:00,9.19
2022-04-19 11:00:00,10.44
2022-04-19 12:00:00,8.71
2022-04-19 13:00:00,9.15
2022-04-19 14:00:00,9.87
2022-04-19 15:00:00,13.45
2022-04-19 16:00:00,19.0
2022-04-19 17:00:00,22.33
2022-04-19 18:00:00,20.82
2022-04-19 19:00:00,15.91
2022-04-19 20:00:00,20.34
2022-04-19 21:00:00,25.0
2022-04-19 22:00:00,16.06
2022-04-19 23:00:00,30.4
2022-04-20 00:00:00,16.81
2022-04-20 01:00:00,4.79
2022-04-20 02:00:00,2.12
2022-04-20 03:00:00,6.84
2022-04-20 04:00:00,11.98
2022-04-20 05:00:00,17.42
2022-04-20 06:00:00,16.43
2022-04-20 07:00:00,15.51
2022-04-20 08:00:00,20.86
2022-04-20 09:00:00,18.56
2022-04-20 10:00:00,11.99
2022-04-20 11:00:00,6.25
2022-04-20 12:00:00,5.2
2022-04-20 13:00:00,6.36
2022-04-20 14:00:00,8.73
2022-04-20 15:00:00,12.98
2022-04-20 16:00:00,20.31
2022-04-20 17:00:00,27.75
2022-04-20 18:00:00,29.98
2022-04-20 19:00:00,34.31
2022-04-20 20:00:00,41.51
2022-04-20 21:00:00,35.63
2022-04-20 22:00:00,33.52
2022-04-20 23:00:00,39.86
2022-04-21 00:00:00,33.84
2022-04-21 01:00:00,23.08
2022-04-21 02:00:00,3.12
2022-04-21 03:00:00,3.36
2022-04-21 04:00:00,7.1
2022-04-21 05:00:00,10.31
2022-04-21 06:00:00,13.26
2022-04-21 07:00:00,18.1
2022-04-21 08:00:00,19.15
2022-04-21 09:00:00,14.9
2022-04-21 10:00:00,12.46
2022-04-21 11:00:00,8.37
2022-04-21 12:00:00,7.01
2022-04-21 13:00:00,9.15
2022-04-21 14:00:00,13.11
2022-04-21 15:00:00,14.87
2022-04-21 16:00:00,19.03
2022-04-21 17:00:00,29.65
2022-04-21 18:00:00,36.82
2022-04-21 19:00:00,43.5
2022-04-21 20:00:00,40.64
2022-04-21 21:00:00,32.57
2022-04-21 22:00:00,40.68
2022-04-21 23:00:00,43.27
2022-04-22 00:00:00,41.82
2022-04-22 01:00:00,33.35
2022-04-22 02:00:00,34.49
2022-04-22 03:00:00,37.93
2022-04-22 04:00:00,32.08
2022-04-22 05:00:00,21.1
2022-04-22 06:00:00,12.99
2022-04-22 07:00:00,7.02
2022-04-22 08:00:00,7.66
2022-04-22 09:00:00,4.23
2022-04-22 10:00:00,3.38
2022-04-22 11:00:00,3.06
2022-04-22 12:00:00,5.24
2022-04-22 13:00:00,5.98
2022-04-22 14:00:00,8.8
2022-04-22 15:00:00,13.71
2022-04-22 16:00:00,21.12
2022-04-22 17:00:00,30.56
2022-04-22 18:00:00,33.82
2022-04-22 19:00:00,34.73
2022-04-22 20:00:00,40.86
2022-04-22 21:00:00,46.56
2022-04-22 22:00:00,36.98
2022-04-22 23:00:00,37.01
2022-04-23 00:00:00,38.61
2022-04-23 01:00:00,44.84
2022-04-23 02:00:00,38.64
2022-04-23 03:00:00,53.07
2022-04-23 04:00:00,68.29
2022-04-23 05:00:00,46.35
2022-04-23 06:00:00,28.69
2022-04-23 07:00:00,21.27
2022-04-23 08:00:00,30.71
2022-04-23 09:00:00,42.16
2022-04-23 10:00:00,32.54
2022-04-23 11:00:00,30.36
2022-04-23 12:00:00,29.3
2022-04-23 13:00:00,27.29
2022-04-23 14:00:00,28.41
2022-04-23 15:00:00,31.28
2022-04-23 16:00:00,34.84
2022-04-23 17:00:00,34.27
2022-04-23 18:00:00,29.73
2022-04-23 19:00:00,34.34
2022-04-23 20:00:00,40.86
2022-04-23 21:00:00,15.61
2022-04-23 22:00:00,21.67
2022-04-23 23:00:00,14.55
2022-04-24 00:00:00,7.06
2022-04-24 01:00:00,7.37
2022-04-24 02:00:00,11.47
2022-04-24 03:00:00,22.73
2022-04-24 04:00:00,22.62
2022-04-24 05:00:00,23.38
2022-04-24 06:00:00,18.67
2022-04-24 07:00:00,11.72
2022-04-24 08:00:00,22.18
2022-04-24 09:00:00,18.22
2022-04-24 10:00:00,8.3
2022-04-24 11:00:00,4.0
2022-04-24 12:00:00,6.26
2022-04-24 13:00:00,6.65
2022-04-24 14:00:00,6.08
2022-04-24 15:00:00,7.19
2022-04-24 16:00:00,17.81
2022-04-24 17:00:00,16.9
2022-04-24 18:00:00,25.77
2022-04-24 19:00:00,30.96
2022-04-24 20:00:00,28.32
2022-04-24 21:00:00,22.17
2022-04-24 22:00:00,26.98
2022-04-24 23:00:00,32.1
2022-04-25 00:00:00,27.7
2022-04-25 01:00:00,24.07
2022-04-25 02:00:00,14.88
2022-04-25 03:00:00,38.11
2022-04-25 04:00:00,68.52
2022-04-25 05:00:00,43.84
2022-04-25 06:00:00,17.61
2022-04-25 07:00:00,23.57
2022-04-25 08:00:00,21.73
2022-04-25 09:00:00,18.96
2022-04-25 10:00:00,15.48
2022-04-25 11:00:00,13.82
2022-04-25 12:00:00,8.66
2022-04-25 13:00:00,7.51
2022-04-25 14:00:00,8.2
2022-04-25 15:00:00,10.32
2022-04-25 16:00:00,29.24
2022-04-25 17:00:00,33.01
2022-04-25 18:00:00,62.43
2022-04-25 19:00:00,151.65
2022-04-25 20:00:00,89.79
2022-04-25 21:00:00,40.49
2022-04-25 22:00:00,41.76
2022-04-25 23:00:00,33.75
2022-04-26 00:00:00,27.6
2022-04-26 01:00:00,30.92
2022-04-26 02:00:00,16.9
2022-04-26 03:00:00,18.48
2022-04-26 04:00:00,33.09
2022-04-26 05:00:00,31.21
2022-04-26 06:00:00,35.35
2022-04-26 07:00:00,38.93
2022-04-26 08:00:00,44.2
2022-04-26 09:00:00,40.56
2022-04-26 10:00:00,43.37
2022-04-26 11:00:00,38.4
2022-04-26 12:00:00,37.01
2022-04-26 13:00:00,31.05
2022-04-26 14:00:00,27.56
2022-04-26 15:00:00,28.19
2022-04-26 16:00:00,38.97
2022-04-26 17:00:00,48.28
2022-04-27 11:00:00,21.74
2022-04-27 12:00:00,21.44
2022-04-27 13:00:00,13.59
2022-04-27 14:00:00,13.18
2022-04-27 15:00:00,21.14
2022-04-27 16:00:00,29.85
2022-04-27 17:00:00,42.48
2022-04-27 18:00:00,37.2
2022-04-27 19:00:00,44.48
2022-04-27 20:00:00,28.66
2022-04-27 21:00:00,13.14
2022-04-27 22:00:00,16.25
2022-04-27 23:00:00,28.79
2022-04-28 00:00:00,34.26
2022-04-28 01:00:00,37.11
2022-04-28 02:00:00,37.67
2022-04-28 03:00:00,43.72
2022-04-28 04:00:00,16.88
2022-04-28 05:00:00,16.06
2022-04-28 06:00:00,7.85
2022-04-28 07:00:00,7.25
2022-04-28 08:00:00,8.02
2022-04-28 09:00:00,6.48
2022-04-28 10:00:00,8.06
2022-04-28 11:00:00,6.52
2022-05-02 10:00:00,5.13
2022-05-02 11:00:00,4.21
2022-05-02 12:00:00,4.26
2022-05-02 13:00:00,4.77
2022-05-02 14:00:00,4.58
2022-05-02 15:00:00,5.87
2022-05-02 16:00:00,14.21
2022-05-02 17:00:00,19.15
2022-05-02 18:00:00,26.3
2022-05-02 19:00:00,32.02
2022-05-02 20:00:00,38.31
2022-05-02 21:00:00,29.81
2022-05-02 22:00:00,15.6
2022-05-02 23:00:00,17.99
2022-05-03 00:00:00,76.34
2022-05-03 01:00:00,42.8
2022-05-03 02:00:00,17.55
2022-05-03 03:00:00,11.27
2022-05-03 04:00:00,20.66
2022-05-03 05:00:00,12.24
2022-05-03 06:00:00,6.39
2022-05-03 07:00:00,8.6
2022-05-03 08:00:00,5.15
2022-05-03 09:00:00,7.75
2022-05-03 10:00:00,5.03
2022-05-03 11:00:00,4.67
2022-05-03 12:00:00,3.84
2022-05-03 13:00:00,3.69
2022-05-03 14:00:00,7.01
2022-05-03 15:00:00,11.41
2022-05-03 16:00:00,15.28
2022-05-03 17:00:00,22.12
2022-05-03 18:00:00,31.21
2022-05-03 19:00:00,28.36
2022-05-03 20:00:00,29.44
2022-05-03 21:00:00,25.78
2022-05-03 22:00:00,9.68
2022-05-03 23:00:00,7.28
2022-05-04 00:00:00,8.95
2022-05-04 01:00:00,11.28
2022-05-04 02:00:00,13.33
2022-05-04 03:00:00,21.73
2022-05-04 04:00:00,17.9
2022-05-04 05:00:00,21.77
2022-05-04 06:00:00,21.01
2022-05-04 07:00:00,12.44
2022-05-04 08:00:00,10.6
2022-05-04 09:00:00,10.37
2022-05-04 10:00:00,7.1
2022-05-04 11:00:00,8.86
2022-05-04 12:00:00,9.24
2022-05-04 23:00:00,11.36
2022-05-05 00:00:00,5.58
2022-05-05 01:00:00,7.6
2022-05-05 02:00:00,11.11
2022-05-05 03:00:00,37.33
2022-05-05 04:00:00,27.8
2022-05-05 05:00:00,27.99
2022-05-05 06:00:00,12.9
2022-05-05 07:00:00,11.01
2022-05-05 08:00:00,9.79
2022-05-05 09:00:00,8.61
2022-05-05 10:00:00,7.83
2022-05-05 11:00:00,8.2
2022-05-05 12:00:00,9.31
2022-05-05 13:00:00,8.3
2022-05-05 14:00:00,11.01
2022-05-05 15:00:00,18.08
2022-05-05 16:00:00,27.3
2022-05-05 17:00:00,29.26
2022-05-05 18:00:00,34.01
2022-05-05 19:00:00,18.89
2022-05-05 20:00:00,19.86
2022-05-05 21:00:00,15.61
2022-05-05 22:00:00,15.65
2022-05-05 23:00:00,14.15
2022-05-06 00:00:00,19.07
2022-05-06 01:00:00,23.72
2022-05-06 02:00:00,8.57
2022-05-06 03:00:00,10.22
2022-05-06 04:00:00,15.01
2022-05-06 05:00:00,23.33
2022-05-06 06:00:00,11.39
2022-05-06 07:00:00,8.61
2022-05-06 08:00:00,6.64
2022-05-06 09:00:00,5.78
2022-05-06 10:00:00,5.42
2022-05-06 11:00:00,5.1
2022-05-06 12:00:00,6.97
2022-05-06 13:00:00,6.89
2022-05-06 14:00:00,7.81
2022-05-06 15:00:00,10.56
2022-05-06 16:00:00,14.96
2022-05-06 17:00:00,21.39
2022-05-06 18:00:00,17.89
2022-05-06 19:00:00,16.68
